index,results,average time (3)
175,10000,3024856249
176,10000,2239241043
177,10000,12059073209
178,0,2186615
179,296,5051205078
180,10000,11412866671
181,10000,301169769207
182,0,timeout
183,0,timeout
184,1,10125092347
185,0,2915143
186,4,5863577524
187,0,2246061
188,0,6157445907
189,0,2550522
190,0,36039828
191,0,2790038029
192,0,25363206
193,0,2490122
194,0,1792430
195,0,51582256
196,0,2028862
197,0,1748561
198,0,5290549437
199,0,2014159
200,0,2527552206
201,0,142361719
202,0,2141157
203,0,2751527865
204,0,3189881
205,0,2116202
206,0,1962979
207,0,989848454
208,0,1984993
209,1,9672675927
210,2459,16350109
211,0,1903215
212,0,2127011
213,0,3151245832
214,0,23811545133
215,10000,3609325726
216,10000,12463557481
217,0,2349297
218,0,2299626
219,0,2809683
220,6,8391271511
221,0,1908381
222,1,25364619334
223,1,790438810
224,0,2060651
225,0,79892396
226,0,917224963
227,114,24318463007
228,12,7504767815
229,0,2331812
230,0,1773675
231,0,1931587
232,0,1916328
233,0,40232737
234,0,3043889
235,0,1914500
236,415,12993628024
237,0,2098877
238,0,5006154
239,0,2127488
240,0,1857757
241,0,128829001
242,0,15568017
243,10000,13782708724
244,1,4149314879
245,0,2694685
246,0,1887480
247,0,1094423770
248,10000,121333300987
249,10000,3461684703
250,10000,217828471183
251,0,3818432
252,0,2179463
253,0,11128448883
254,4373,4266362348
255,0,1800364176
256,4,10869713941
257,0,1882076
258,0,2541382
259,10000,113379287083
260,0,2386728
261,10000,5017887909
262,0,2462863
263,0,2068519
264,10000,49548452218
265,0,96177323976
266,0,2459207
267,10000,3404305616
268,0,3832996845
269,0,16563914775
270,0,2240339
271,10000,57727280219
272,0,3314574
273,0,96155325015
274,0,3066539
275,0,259644696076
276,0,2050482272
277,0,2492347
278,10000,36833051919
279,0,2093076
280,0,2021630
281,10000,115882759888
282,0,2027767101
283,4129,9246901193
284,0,2073843558
285,0,1940329
286,13,849426586
287,0,1911083
288,0,1697619
289,0,8483727
290,10000,11838912009
291,0,2057631
292,0,2190112
293,1,6461813370
294,0,756605704
295,10000,11935404777
296,0,1543879190
297,0,2592642
298,0,1711462497
299,10000,24227863073
300,0,13616168737
301,0,2198854
302,0,2220789
303,10000,10340261538
304,0,2763668
305,0,2106904
306,0,2016703
307,0,1935243
308,0,5934061527
309,0,2760524352
310,0,4018147
311,0,2420027
312,0,4091540256
313,0,1853783
314,0,25328010161
315,0,2036173
316,0,9899456
317,84,23196443557
318,10000,6233694711
319,2,23887236276
320,0,2199570
321,10000,10483537117
322,10000,4307420809
323,10000,47870325803
324,0,2812702
325,0,181596278
326,1,31834533691
327,0,2335230
328,0,11474052
329,0,1695076
330,10000,8197357972
331,713,21895367304
332,0,2187728
333,0,1776933
334,0,1753965
335,0,2118825
336,0,1843451
337,0,1827080
338,21,15537624835
339,0,347537040
340,0,1899639
341,0,1806974
342,0,1778125
343,8,21806507189
344,0,1770336
345,0,1851876
346,0,2251904089
347,0,1525322
348,0,5251594622
349,10,5194760719
350,0,1717249
351,1,20784326950
352,0,2303758
353,0,39564211
354,0,1193097749
355,10000,9026973882
356,0,1971562
357,0,4104610760
358,0,20514964
359,10000,114240533112
360,0,2258618
361,0,3240664
362,0,5230665
363,10000,9762035290
364,0,6192763
365,10000,4199125686
366,10000,13491884866
367,0,3029318809
368,0,2753734
369,10000,3945969899
370,0,766353607
371,5,1388785600
372,0,1728614
373,0,1693804
374,0,2650737
375,0,791113296
376,5,2193212
377,0,1753727
378,10000,12411947488
379,0,2806623299
380,0,1848140
381,0,2784967
382,0,5355180660
383,0,657292286
384,0,1982450
385,0,1689910
386,10000,50014143307
387,0,7728321790
388,0,3570715
389,0,2684831
390,10000,78985473552
391,0,2967833
392,5,14606620708
393,0,2553701
394,10000,49490994214
395,0,3123759
396,0,2499659
397,942,1147261857
398,10000,23109765449
399,0,3054459
400,2982,9212677001
401,0,2421696
402,0,1762707
403,0,1575787
404,0,1962184
405,0,1962502
406,78,10458135604
407,0,2273479
408,0,124700943
409,10000,33190670489
410,0,2193847
411,0,2121766
412,0,2015908
413,10000,8001857200
414,1,37184079
415,1188,50621588
416,0,1686890
417,0,1835663
418,0,36559104
419,0,1789489
420,0,1848777
421,0,2091490188
422,0,1844485
423,0,1717726
424,0,1577218
425,0,1693963
426,0,1706811348
427,0,1931031
428,1,4994405587
429,2,8477259874
430,10000,11500784635
431,0,2230882
432,314,2455427169
433,0,14948447
434,0,1951376
435,0,1767873
